Curve Name,Year,Quarter,Deal ID,Deal Name,Product Name,Instrument,Status,Buy/Sell,Strategy,Region ID,Group,Volume (MWh),Fixed Earnings,VW Fixed Rate,Floating Earnings,VW Floating Rate,TW Floating Price,Total Earnings
Demand Model (Mean),2026,1,1762,Energy Waubra Wind 202208,Energy Waubra Wind 202208,Wind Farm,Contracted,Buy,SA Renewable Retailer,VIC1,ppa_lgc,51885.44994746021,-1271193.5237127752,-24.5,1167422.6238178548,22.5,22.5,-103770.89989492043
Demand Model (Mean),2025,1,2746,Energy New England Solar 202412,Energy New England Solar 20241,Intermittent Generator,Hypothetical,Buy,BOQ Strategic,NSW1,ppa_lgc,0.00033520298277128156,-0.008245993376173532,-24.600000000000016,0.008681757253776195,25.900000000000006,25.900000000000002,0.00043576387760266587
Demand Model (Mean),2026,1,2734,SE002174,BNH2026,Futures,Contracted,Buy,Portfolio Optimisation,NSW1,wholesale,4319.966675306625,-574037.1793066062,-132.88000173424066,530642.808746299,122.83493106081305,122.83496462488715,-43394.37056030095
Demand Model (Mean),2025,4,1710,Consumption NSW1 Occupier Non-TOU,Consumption NSW1 Occupier Non-TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail,-1169.9603356776686,0.0,-0.0,5773.129714781564,-4.934466185503315,112.38251988926031,5773.129714781564
Demand Model (Mean),2025,2,2213,SE001685,FVS-Fin25,Swap,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,10920.000008735877,919463.9912640004,84.199999132641,-1266076.860594961,-115.94110435733644,115.94110435733505,-346612.8693309604
Demand Model (Mean),2025,4,1756,Energy Mortons Lane Wind 202212,Energy Mortons Lane Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa,14758.779094461108,-837300.9590986054,-56.732400000000005,560957.2992618495,38.008381023358076,57.922791840192914,-276343.6598367558
Demand Model (Mean),2025,4,2419,Energy Gunnedah Solar 202407,Energy Gunnedah Solar 202407,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,2446.849553642717,-137023.57500399218,-56.00000000000001,133300.71037452313,54.47850693397693,112.3804982149991,-3722.864629469051
Demand Model (Mean),2025,1,2381,Consumption NSW1 BVC TOU,Consumption NSW1 BVC TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,0.002340599644184113,0.11106145311653613,47.44999999999999,-0.06062153078436851,-25.899999999999995,25.9,0.050439922332167625
Demand Model (Mean),2025,1,1914,SE001509,BSH2025,Futures,Contracted,Buy,Portfolio Optimisation,SA1,wholesale,0.0,-0.0,NaN,0.0,NaN,102.2430772032682,0.0
Demand Model (Mean),2025,1,2281,Consumption VIC1 SBS TOU,Consumption VIC1 SBS TOU,Retail Customer,Contracted,Sell,VIC Renewable Retailer,VIC1,retail_lgc,0.003623180437088012,0.17355034293651583,47.90000000000001,-0.09384037332057951,-25.9,25.9,0.07970996961593627
Demand Model (Mean),2026,4,1710,Consumption NSW1 Occupier Non-TOU,Consumption NSW1 Occupier Non-TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail,-1169.967120024946,0.0,-0.0,21565.475999896724,-18.43254877063289,112.93832736898653,21565.475999896724
Demand Model (Mean),2026,4,2648,Consumption VIC1 KMART&TARGET TOU,Consumption VIC1 KMART&TARGET TOU,Retail Customer,Contracted,Sell,VIC Renewable Retailer,VIC1,retail,20063.879827828983,1382398.5806978205,68.89986346411462,-1106399.951075199,-55.143868512440015,57.64405007882222,275998.62962262164
Demand Model (Mean),2026,1,1721,Consumption SA1 CBUS TOU,Consumption SA1 CBUS TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail,321.0192368031584,21995.86104218984,68.51882541754716,-35335.560531128656,-110.073031395298,99.97782663266966,-13339.699488938815
Demand Model (Mean),2025,1,1739,Consumption SA1 St John Ambulance Non-TOU,Consumption SA1 St John Ambulance Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail,0.0009075362086296082,0.08167825877666474,90.0,-0.09046042000497054,-99.6769265455171,102.24307720326821,-0.008782161228305812
Demand Model (Mean),2026,1,1755,Energy Moree Solar 202202,Energy Moree Solar 202202,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,10520.081659080693,-405023.1438746068,-38.500000000000014,791573.4739886577,75.24404274042774,122.13109110390413,386550.330114051
Demand Model (Mean),2025,1,2174,SE001646,FQS-Cal25,Swap,Contracted,Sell,Value Solar,QLD1,wholesale,0.416666667,39.479167,94.75000072419999,-40.5372750234478,-97.28945997844315,97.28945997844315,-1.058108023447803
Demand Model (Mean),2025,3,1731,Consumption SA1 SA Government Non-TOU,Consumption SA1 SA Government Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,VIC1,retail_lgc,1.306652362526767,10.453218900214136,8.0,-33.84229618944327,-25.900000000000002,25.9,-23.389077289229125
Demand Model (Mean),2026,2,2778,SE002211,FVS-Cal26,Swap,Contracted,Buy,VIC Renewable Retailer,VIC1,wholesale,10920.000008735877,-832104.0,-76.19999993904086,1227500.838898847,112.40850164073812,112.40850164073679,395396.8388988465
Demand Model (Mean),2025,1,1755,Energy Moree Solar 202202,Energy Moree Solar 202202,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,0.0,-0.0,NaN,0.0,NaN,87.95932850738551,0.0
