Curve Name,Year,Quarter,Deal ID,Deal Name,Product Name,Instrument,Status,Buy/Sell,Strategy,Region ID,Group,Volume (MWh),Fixed Earnings,VW Fixed Rate,Floating Earnings,VW Floating Rate,TW Floating Price,Total Earnings
2024 Hindcast,2025,4,2281,Consumption VIC1 SBS TOU,Consumption VIC1 SBS TOU,Retail Customer,Contracted,Sell,VIC Renewable Retailer,VIC1,retail_lgc,116.3123245081906,5571.360343942358,47.90000000000024,-3012.489204762061,-25.899999999999352,25.899999618530273,2558.871139180187
2024 Hindcast,2025,1,2426,Energy Ginan Solar 202406,Energy Ginan Solar 202406,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa_lgc,26261.98212918527,-498977.66045452014,-19.0,680185.3371458993,25.90000000000003,25.899999618530273,181207.67669137815
2024 Hindcast,2025,1,1766,Energy Numurkah Solar 201810,Energy Numurkah Solar 201810,Intermittent Generator,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa_lgc,29025.902999999784,-435388.54500000115,-15.000000000000151,751770.8876999918,25.89999999999991,25.899999618530273,316382.3427000013
2024 Hindcast,2025,1,1745,Consumption VIC1 Bunnings TOU,Consumption VIC1 Bunnings TOU,Retail Customer,Contracted,Sell,VIC Renewable Retailer,VIC1,retail_lgc,14742.90761343379,554775.6134935153,37.63000000000012,-381841.30718793714,-25.900000000000134,25.899999618530273,172934.30630557914
2024 Hindcast,2025,1,985,SE000808,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,20000.0,825000.0,41.25,-518000.0,-25.9,25.899999618530273,307000.0
2024 Hindcast,2025,1,2674,SE002128,LGC 2024,Certificate,Contracted,Buy,Portfolio Optimisation,AU,wholesale_lgc,10000.0,-375000.0,-37.5,259000.0,25.9,25.899999618530273,-116000.0
2024 Hindcast,2025,1,2851,SE002276,LGC 2025,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,25000.0,631250.0,25.25,-647500.0,-25.9,25.899999618530273,-16250.0
2024 Hindcast,2025,1,1754,Energy Ferguson Wind 202212,Energy Ferguson Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa_lgc,5925.3423929421015,-165909.58700237767,-27.9999999999998,153466.36797720043,25.9,25.899999618530273,-12443.219025178403
2024 Hindcast,2025,1,2572,SE002031,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,20000.0,-895000.0,-44.75,518000.0,25.9,25.899999618530273,-377000.0
2024 Hindcast,2025,4,1746,Consumption VIC1 CSIRO TOU,Consumption VIC1 CSIRO TOU,Retail Customer,Contracted,Sell,VIC Renewable Retailer,VIC1,retail_lgc,6626.289811676027,79515.47774011234,12.000000000000004,-171620.90612240907,-25.899999999999995,25.899999618530273,-92105.42838229692
2024 Hindcast,2025,1,1945,SE001540,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,10000.0,-463500.0,-46.35,259000.0,25.9,25.899999618530273,-204500.0
2024 Hindcast,2025,4,1745,Consumption VIC1 Bunnings TOU,Consumption VIC1 Bunnings TOU,Retail Customer,Contracted,Sell,VIC Renewable Retailer,VIC1,retail_lgc,13221.663745208718,439620.31952818995,33.25000000000001,-342441.09100090683,-25.900000000000077,25.899999618530273,97179.22852728446
2024 Hindcast,2025,4,1755,Energy Moree Solar 202202,Energy Moree Solar 202202,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa_lgc,8483.077618468098,-326598.4883110217,-38.49999999999999,219711.71031832314,25.899999999999928,25.899999618530273,-106886.7779926981
2024 Hindcast,2025,2,1761,Energy Wagga Wagga Solar 202303,Energy Wagga Wagga Solar 202303,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa_lgc,5717.071994866924,-131492.6558819421,-23.0000000000005,148072.1646670565,25.900000000000553,25.899999618530273,16579.50878511432
2024 Hindcast,2025,3,1735,Consumption SA1 SACOME TOU,Consumption SA1 SACOME TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,6827.53541967041,259446.3459474767,38.00000000000016,-176833.16736946438,-25.900000000000112,25.899999618530273,82613.17857801192
2024 Hindcast,2025,1,2643,SE002098,LGC 2024,Certificate,Contracted,Buy,Portfolio Optimisation,AU,wholesale_lgc,20000.0,-820000.0,-41.0,518000.0,25.9,25.899999618530273,-302000.0
2024 Hindcast,2025,3,2443,Energy Cathedral Rocks Wind 202408,Energy Cathedral Rocks Wind 202408,Wind Farm,Contracted,Buy,SA Renewable Retailer,SA1,ppa_lgc,45494.82499999997,-454948.2500000004,-10.000000000000016,1178315.967499999,25.9,25.899999618530273,723367.7175000003
2024 Hindcast,2025,4,2426,Energy Ginan Solar 202406,Energy Ginan Solar 202406,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa_lgc,24638.93064346203,-468139.6822257789,-19.00000000000001,638148.3036656673,25.90000000000003,25.899999618530273,170008.62143988814
2024 Hindcast,2025,3,1757,Energy Mulwala Solar 202209,Energy Mulwala Solar 202209,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa_lgc,1824.2376342799575,-45605.94085699852,-24.99999999999977,47247.754727850566,25.899999999999817,25.899999618530273,1641.8138708519414
2024 Hindcast,2025,1,1628,SE001348,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,50000.0,2400000.0,48.0,-1295000.0,-25.9,25.899999618530273,1105000.0
2024 Hindcast,2025,4,2706,Energy Kerang Solar 202408,Energy Kerang Solar 202408,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa_lgc,19095.171248683007,-286427.56873024604,-15.000000000000048,494564.93534089095,25.900000000000055,25.899999618530273,208137.36661064537
2024 Hindcast,2025,1,1984,SE001579,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,20000.0,-950000.0,-47.5,518000.0,25.9,25.899999618530273,-432000.0
2024 Hindcast,2025,2,1752,Energy Blue Grass Solar 202203,Energy Blue Grass Solar 202203,Intermittent Generator,Contracted,Buy,Value Solar,QLD1,ppa_lgc,19753.995195833355,-252851.1385066668,-12.799999999999992,511628.47557208344,25.899999999999977,25.899999618530273,258777.33706541726
2024 Hindcast,2025,1,1755,Energy Moree Solar 202202,Energy Moree Solar 202202,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa_lgc,9710.998229833329,-373873.43184858386,-38.50000000000007,251514.8541526824,25.899999999999917,25.899999618530273,-122358.57769590027
2024 Hindcast,2025,1,2640,SE002095,LGC 2024,Certificate,Contracted,Buy,Portfolio Optimisation,AU,wholesale_lgc,10000.0,-412500.0,-41.25,259000.0,25.9,25.899999618530273,-153500.0
2024 Hindcast,2025,3,1711,Consumption NSW1 SSROC Non-TOU,Consumption NSW1 SSROC Non-TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,2234.2266115153325,39657.522354397224,17.750000000000032,-57866.46923824729,-25.90000000000008,25.899999618530273,-18208.946883849996
2024 Hindcast,2025,4,1753,Energy Diapur Wind 202212,Energy Diapur Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa_lgc,9734.6954695937,-272571.47314864624,-28.000000000002323,252128.6126624748,25.899999999999793,25.899999618530273,-20442.860486148267
2024 Hindcast,2025,1,2641,SE002096,LGC 2024,Certificate,Contracted,Buy,Portfolio Optimisation,AU,wholesale_lgc,25000.0,-1035000.0,-41.4,647500.0,25.9,25.899999618530273,-387500.0
2024 Hindcast,2025,2,1731,Consumption SA1 SA Government Non-TOU,Consumption SA1 SA Government Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,25688.69371299908,205509.54970399264,8.0,-665337.1671666761,-25.9,25.899999618530273,-459827.6174626831
2024 Hindcast,2025,3,1762,Energy Waubra Wind 202208,Energy Waubra Wind 202208,Wind Farm,Contracted,Buy,SA Renewable Retailer,VIC1,ppa_lgc,57343.25695442497,-1404909.7953834068,-24.499999999999915,1485190.3551196053,25.899999999999974,25.899999618530273,80280.55973619499
2024 Hindcast,2025,3,1737,Consumption SA1 Sarstedt TOU,Consumption SA1 Sarstedt TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,319.46474562215235,6948.358217281832,21.75000000000006,-8274.136911613854,-25.90000000000034,25.899999618530273,-1325.778694331975
2024 Hindcast,2025,3,1712,Consumption NSW1 SSROC TOU,Consumption NSW1 SSROC TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,41032.154411266674,728320.7407999819,17.74999999999996,-1062732.799251802,-25.89999999999988,25.899999618530273,-334412.0584518223
2024 Hindcast,2025,1,1849,SE001444,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,25000.0,1212500.0,48.5,-647500.0,-25.9,25.899999618530273,565000.0
2024 Hindcast,2025,4,2443,Energy Cathedral Rocks Wind 202408,Energy Cathedral Rocks Wind 202408,Wind Farm,Contracted,Buy,SA Renewable Retailer,SA1,ppa_lgc,38379.96148,-383799.6147999988,-9.99999999999997,994041.0023319992,25.89999999999998,25.899999618530273,610241.3875320025
2024 Hindcast,2025,1,1762,Energy Waubra Wind 202208,Energy Waubra Wind 202208,Wind Farm,Contracted,Buy,SA Renewable Retailer,VIC1,ppa_lgc,46291.30010887679,-1134136.8526674784,-24.499999999999936,1198944.6728199061,25.89999999999994,25.899999618530273,64807.82015242745
2024 Hindcast,2025,4,2746,Energy New England Solar 202412,Energy New England Solar 20241,Intermittent Generator,Hypothetical,Buy,BOQ Strategic,NSW1,ppa_lgc,54520.85224489346,-1341212.9652243657,-24.599999999999753,1412090.0731427365,25.899999999999924,25.899999618530273,70877.10791836103
2024 Hindcast,2025,1,1951,SE001546,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,10000.0,-461000.0,-46.1,259000.0,25.9,25.899999618530273,-202000.0
2024 Hindcast,2025,4,1765,Energy Wemen Solar 201806,Energy Wemen Solar 201806,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa_lgc,35015.38740224971,-525230.8110337436,-14.99999999999994,906898.5337182765,25.900000000000258,25.899999618530273,381667.72268452833
2024 Hindcast,2025,1,1994,Energy Collector Wind 202403,Energy Collector Wind 202403,Wind Farm,Contracted,Buy,NSW Renewable Retailer,NSW1,ppa_lgc,20511.873839630003,-307678.1075944506,-15.000000000000027,531257.5324464162,25.899999999999956,25.899999618530273,223579.4248519669
2024 Hindcast,2025,1,1717,Consumption SA1 Adelaide Metro Non-TOU,Consumption SA1 Adelaide Metro Non-TOU,Retail Customer,Contracted,Sell,Sale to Retail,SA1,retail_lgc,408.59433046221665,19755.535877848306,48.35000000000032,-10582.593158971426,-25.900000000000034,25.899999618530273,9172.94271887677
2024 Hindcast,2025,1,2538,SE001993,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,20000.0,-926000.0,-46.3,518000.0,25.9,25.899999618530273,-408000.0
2024 Hindcast,2025,3,1760,Energy Tailem Bend 2 Solar 202203,Energy Tailem Bend 2 Solar 202203,Intermittent Generator,Contracted,Buy,SA Renewable Retailer,SA1,ppa_lgc,25436.40992916668,-661346.6581583333,-25.999999999999986,658803.0171654164,25.899999999999977,25.899999618530273,658803.0171654164
2024 Hindcast,2025,1,2810,SE002240,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,50000.0,-1525000.0,-30.5,1295000.0,25.9,25.899999618530273,-230000.0
2024 Hindcast,2025,3,1739,Consumption SA1 St John Ambulance Non-TOU,Consumption SA1 St John Ambulance Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,76.29276170837869,1659.3675671572412,21.75000000000006,-1975.9825282470126,-25.90000000000006,25.899999618530273,-316.614961089772
2024 Hindcast,2025,1,2820,SE002245,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,35000.0,1085000.0,31.0,-906500.0,-25.9,25.899999618530273,178500.0
2024 Hindcast,2025,1,1708,Consumption NSW1 Fairfield Non-TOU,Consumption NSW1 Fairfield Non-TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,637.3489777122534,18642.45759808325,29.249999999999744,-16507.338522747305,-25.89999999999991,25.899999618530273,2135.1190753360383
2024 Hindcast,2025,3,1746,Consumption VIC1 CSIRO TOU,Consumption VIC1 CSIRO TOU,Retail Customer,Contracted,Sell,VIC Renewable Retailer,VIC1,retail_lgc,6886.406425857547,82636.87711029073,12.000000000000025,-178357.92642971102,-25.90000000000008,25.899999618530273,-95721.04931942017
2024 Hindcast,2025,3,1707,Consumption NSW1 CSIRO TOU,Consumption NSW1 CSIRO TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,9008.366375717142,108100.39650860567,11.999999999999996,-233316.6891310739,-25.89999999999999,25.899999618530273,-125216.29262246883
2024 Hindcast,2025,1,2798,SE002231,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,60000.0,2013000.0,33.55,-1554000.0,-25.9,25.899999618530273,459000.0
2024 Hindcast,2025,3,1741,Consumption SA1 Sundrop Farms TOU,Consumption SA1 Sundrop Farms TOU,Retail Customer,Contracted,Sell,Sale to Retail,SA1,retail_lgc,1960.1894045371478,78897.62353262026,40.25000000000003,-50768.905577511876,-25.89999999999987,25.899999618530273,28128.71795510798
2024 Hindcast,2025,1,1718,Consumption SA1 Adelaide Metro TOU,Consumption SA1 Adelaide Metro TOU,Retail Customer,Contracted,Sell,Sale to Retail,SA1,retail_lgc,408.34653902006136,19743.555161620032,48.35000000000016,-10576.175360619587,-25.899999999999995,25.899999618530273,9167.379801000377
2024 Hindcast,2025,4,1711,Consumption NSW1 SSROC Non-TOU,Consumption NSW1 SSROC Non-TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,2100.14061519998,37277.49591979964,17.75,-54393.641933679595,-25.900000000000055,25.899999618530273,-17116.1460138799
2024 Hindcast,2025,1,1712,Consumption NSW1 SSROC TOU,Consumption NSW1 SSROC TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,41291.75539622485,732928.6582829936,17.75000000000006,-1069456.4647622267,-25.900000000000073,25.899999618530273,-336527.80647923314
2024 Hindcast,2025,4,1708,Consumption NSW1 Fairfield Non-TOU,Consumption NSW1 Fairfield Non-TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,682.9706432449341,19976.891314914414,29.250000000000135,-17688.93966004382,-25.900000000000038,25.899999618530273,2287.951654870538
2024 Hindcast,2025,3,957,SE000780,LGC 2025,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,75000.0,2512500.0,33.5,-1942500.0,-25.9,25.899999618530273,570000.0
2024 Hindcast,2025,1,1699,SE001375,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,10000.0,-500000.0,-50.0,259000.0,25.9,25.899999618530273,-241000.0
2024 Hindcast,2025,4,1762,Energy Waubra Wind 202208,Energy Waubra Wind 202208,Wind Farm,Contracted,Buy,SA Renewable Retailer,VIC1,ppa_lgc,48704.35250057169,-1193256.6362640052,-24.499999999999975,1261442.7297648068,25.900000000000002,25.899999618530273,68186.09350080031
2024 Hindcast,2025,4,1752,Energy Blue Grass Solar 202203,Energy Blue Grass Solar 202203,Intermittent Generator,Contracted,Buy,Value Solar,QLD1,ppa_lgc,27645.5068351488,-353862.48748990486,-12.800000000000008,716018.6270303535,25.899999999999984,25.899999618530273,362156.1395404494
2024 Hindcast,2025,1,1996,SE001587,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,15000.0,735000.0,49.0,-388500.0,-25.9,25.899999618530273,346500.0
2024 Hindcast,2025,3,1731,Consumption SA1 SA Government Non-TOU,Consumption SA1 SA Government Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,26427.815599897778,211422.52479918223,8.0,-684480.4240373533,-25.90000000000003,25.899999618530273,-473057.8992381742
2024 Hindcast,2025,1,1623,SE001343,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,10000.0,450000.0,45.0,-259000.0,-25.9,25.899999618530273,191000.0
2024 Hindcast,2025,1,1817,SE001412,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,10000.0,-487500.0,-48.75,259000.0,25.9,25.899999618530273,-228500.0
2024 Hindcast,2025,3,2280,Consumption NSW1 SBS TOU,Consumption NSW1 SBS TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,1157.9640733051322,55582.27551864634,48.0,-29991.2694986029,-25.899999999999977,25.899999618530273,25591.006020043467
2024 Hindcast,2025,4,1707,Consumption NSW1 CSIRO TOU,Consumption NSW1 CSIRO TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,9278.262014938367,111339.14417925994,11.999999999999948,-240306.98618690344,-25.89999999999997,25.899999618530273,-128967.84200764268
2024 Hindcast,2025,1,2677,SE002131,LGC 2024,Certificate,Contracted,Buy,Portfolio Optimisation,AU,wholesale_lgc,10000.0,-367500.0,-36.75,259000.0,25.9,25.899999618530273,-108500.0
2024 Hindcast,2025,1,2294,SE001764,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,15000.0,-686250.0,-45.75,388500.0,25.9,25.899999618530273,-297750.0
2024 Hindcast,2025,3,1731,Consumption SA1 SA Government Non-TOU,Consumption SA1 SA Government Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,VIC1,retail_lgc,1.3440651958820333,10.752521567056267,8.0,-34.811288573344825,-25.90000000000012,25.899999618530273,-24.058767006288406
2024 Hindcast,2025,2,1760,Energy Tailem Bend 2 Solar 202203,Energy Tailem Bend 2 Solar 202203,Intermittent Generator,Contracted,Buy,SA Renewable Retailer,SA1,ppa_lgc,29283.647689166693,-761374.8399183328,-25.999999999999957,758446.475149418,25.90000000000002,25.899999618530273,758446.475149418
2024 Hindcast,2025,1,2255,SE001727,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,15000.0,-716250.0,-47.75,388500.0,25.9,25.899999618530273,-327750.0
2024 Hindcast,2025,1,2665,SE002119,LGC 2024,Certificate,Contracted,Buy,Portfolio Optimisation,AU,wholesale_lgc,30000.0,-1192500.0,-39.75,777000.0,25.9,25.899999618530273,-415500.0
2024 Hindcast,2025,1,1721,Consumption SA1 CBUS TOU,Consumption SA1 CBUS TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,398.0416080520157,15921.664322080533,39.99999999999976,-10309.277648547197,-25.899999999999974,25.899999618530273,5612.3866735334195
2024 Hindcast,2025,1,2355,SE001825,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,10000.0,-463500.0,-46.35,259000.0,25.9,25.899999618530273,-204500.0
2024 Hindcast,2025,1,2357,SE001827,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,25000.0,-1162500.0,-46.5,647500.0,25.9,25.899999618530273,-515000.0
2024 Hindcast,2025,1,2621,SE002079,LGC 2024,Certificate,Contracted,Buy,Portfolio Optimisation,AU,wholesale_lgc,10000.0,-420000.0,-42.0,259000.0,25.9,25.899999618530273,-161000.0
2024 Hindcast,2025,1,1320,SE001059,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,15000.0,686250.0,45.75,-388500.0,-25.9,25.899999618530273,297750.0
2024 Hindcast,2025,4,1756,Energy Mortons Lane Wind 202212,Energy Mortons Lane Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa_lgc,14146.311387480835,-396096.7188494651,-28.00000000000012,366389.46493575646,25.9000000000002,25.899999618530273,-29707.253913709854
2024 Hindcast,2025,4,1739,Consumption SA1 St John Ambulance Non-TOU,Consumption SA1 St John Ambulance Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,65.85255433166023,1432.293056713612,21.750000000000032,-1705.5811571900083,-25.900000000000126,25.899999618530273,-273.28810047639104
2024 Hindcast,2025,1,1765,Energy Wemen Solar 201806,Energy Wemen Solar 201806,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa_lgc,31563.990581999627,-473459.8587299936,-14.999999999999973,817507.3560738037,25.900000000000425,25.899999618530273,344047.4973438014
2024 Hindcast,2025,3,1724,Consumption SA1 Hentley Farm TOU,Consumption SA1 Hentley Farm TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,81.38354991288082,3662.2597460796605,45.00000000000029,-2107.8339427436263,-25.90000000000016,25.899999618530273,1554.4258033360222
2024 Hindcast,2025,1,2540,SE001995,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,20000.0,-925000.0,-46.25,518000.0,25.9,25.899999618530273,-407000.0
2024 Hindcast,2025,3,1708,Consumption NSW1 Fairfield Non-TOU,Consumption NSW1 Fairfield Non-TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail_lgc,700.6349878906233,20493.573395800784,29.250000000000075,-18146.446186367146,-25.900000000000006,25.899999618530273,2347.1272094335973
2024 Hindcast,2025,1,1965,SE001560,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,10000.0,-472500.0,-47.25,259000.0,25.9,25.899999618530273,-213500.0
2024 Hindcast,2025,2,1718,Consumption SA1 Adelaide Metro TOU,Consumption SA1 Adelaide Metro TOU,Retail Customer,Contracted,Sell,Sale to Retail,SA1,retail_lgc,388.39887195277294,18779.085458916532,48.349999999999895,-10059.530783576805,-25.899999999999963,25.899999618530273,8719.554675339765
2024 Hindcast,2025,3,1753,Energy Diapur Wind 202212,Energy Diapur Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa_lgc,3602.523450816694,-100870.65662286589,-27.99999999999957,93305.35737615376,25.900000000000382,25.899999618530273,-7565.299246715185
2024 Hindcast,2025,2,1717,Consumption SA1 Adelaide Metro Non-TOU,Consumption SA1 Adelaide Metro Non-TOU,Retail Customer,Contracted,Sell,Sale to Retail,SA1,retail_lgc,397.33889123225265,19211.33539107937,48.34999999999989,-10291.077282915312,-25.89999999999992,25.899999618530273,8920.258108164066
2024 Hindcast,2025,3,1723,Consumption SA1 CSIRO TOU,Consumption SA1 CSIRO TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,1036.9861997871362,50293.83068967637,48.50000000000025,-26857.942574486933,-25.9000000000001,25.899999618530273,23435.888115189362
2024 Hindcast,2025,2,2706,Energy Kerang Solar 202408,Energy Kerang Solar 202408,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa_lgc,12228.308004331773,-183424.62006497674,-15.000000000000012,316713.1773121924,25.899999999999956,25.899999618530273,133288.55724721626
2024 Hindcast,2025,4,1760,Energy Tailem Bend 2 Solar 202203,Energy Tailem Bend 2 Solar 202203,Intermittent Generator,Contracted,Buy,SA Renewable Retailer,SA1,ppa_lgc,38008.539630000014,-988222.0303799991,-25.999999999999968,984421.1764170015,25.90000000000003,25.899999618530273,984421.1764170015
2024 Hindcast,2025,2,1756,Energy Mortons Lane Wind 202212,Energy Mortons Lane Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa_lgc,9792.692549275998,-274195.39137973025,-28.000000000000234,253630.7370262502,25.900000000000187,25.899999618530273,-20564.654353479673
2024 Hindcast,2025,4,1731,Consumption SA1 SA Government Non-TOU,Consumption SA1 SA Government Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,26148.43009870139,209187.4407896111,8.0,-677244.3395563641,-25.899999999999928,25.899999618530273,-468056.89876675524
2024 Hindcast,2025,1,2818,SE002244,LGC 2024,Certificate,Contracted,Buy,Green,AU,wholesale_lgc,35000.0,-1085000.0,-31.0,906500.0,25.9,25.899999618530273,-178500.0
2024 Hindcast,2025,2,1731,Consumption SA1 SA Government Non-TOU,Consumption SA1 SA Government Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,VIC1,retail_lgc,1.3545759477771455,10.836607582217164,8.0,-35.08351704742795,-25.89999999999991,25.899999618530273,-24.24690946521108
2024 Hindcast,2025,1,1739,Consumption SA1 St John Ambulance Non-TOU,Consumption SA1 St John Ambulance Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,32.429029940098644,705.331401197144,21.749999999999954,-839.9118754485523,-25.89999999999992,25.899999618530273,-134.5804742514092
2024 Hindcast,2025,4,1724,Consumption SA1 Hentley Farm TOU,Consumption SA1 Hentley Farm TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,79.49510440028051,3577.279698012637,45.00000000000017,-2058.9232039672916,-25.900000000000333,25.899999618530273,1518.3564940453575
2024 Hindcast,2025,2,1723,Consumption SA1 CSIRO TOU,Consumption SA1 CSIRO TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,981.7052216758717,47612.7032512799,48.50000000000012,-25426.16524140509,-25.900000000000013,25.899999618530273,22186.538009874766
2024 Hindcast,2025,1,1757,Energy Mulwala Solar 202209,Energy Mulwala Solar 202209,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa_lgc,3157.3199594587886,-78932.99898646961,-24.999999999999968,81774.58694998157,25.899999999999668,25.899999618530273,2841.587963512909
2024 Hindcast,2025,1,1373,SE001108,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,10000.0,411000.0,41.1,-259000.0,-25.9,25.899999618530273,152000.0
2024 Hindcast,2025,3,2426,Energy Ginan Solar 202406,Energy Ginan Solar 202406,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa_lgc,14558.110753672554,-276604.10431977845,-18.999999999999993,377055.06852011936,25.900000000000013,25.899999618530273,100450.96420034058
2024 Hindcast,2025,1,1458,SE001189,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,15000.0,759750.0,50.65,-388500.0,-25.9,25.899999618530273,371250.0
2024 Hindcast,2025,2,1739,Consumption SA1 St John Ambulance Non-TOU,Consumption SA1 St John Ambulance Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,64.9156450427174,1411.9152796791059,21.750000000000036,-1681.315206606381,-25.900000000000006,25.899999618530273,-269.3999269272768
2024 Hindcast,2025,2,1745,Consumption VIC1 Bunnings TOU,Consumption VIC1 Bunnings TOU,Retail Customer,Contracted,Sell,VIC Renewable Retailer,VIC1,retail_lgc,13068.888654388404,491782.28006463684,37.630000000000095,-338484.2161486597,-25.900000000000002,25.899999618530273,153298.0639159762
2024 Hindcast,2025,1,2823,SE002248,LGC 2024,Certificate,Contracted,Sell,Green,AU,wholesale_lgc,20000.0,620000.0,31.0,-518000.0,-25.9,25.899999618530273,102000.0
2024 Hindcast,2025,2,1754,Energy Ferguson Wind 202212,Energy Ferguson Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa_lgc,5318.406798816614,-148915.39036686477,-27.99999999999992,137746.73608935004,25.89999999999995,25.899999618530273,-11168.65427751488
2024 Hindcast,2025,1,1724,Consumption SA1 Hentley Farm TOU,Consumption SA1 Hentley Farm TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail_lgc,117.30242157576322,5278.608970909321,44.9999999999998,-3038.1327188122495,-25.89999999999985,25.899999618530273,2240.4762520970603
2024 Hindcast,2025,4,1731,Consumption SA1 SA Government Non-TOU,Consumption SA1 SA Government Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,VIC1,retail_lgc,1.529442592027691,12.235540736221528,8.0,-39.612563133516915,-25.899999999999814,25.899999618530273,-27.3770223972956
